date,day_of_week,brand,cnt,calendar,year,month,day_of_year,gap
104,6,3,160,2013/4/27,2013,4,117,0
104,6,4,272,2013/4/27,2013,4,117,0
104,6,5,360,2013/4/27,2013,4,117,0
105,7,1,245,2013/4/28,2013,4,118,0
105,7,2,206,2013/4/28,2013,4,118,0
105,7,3,185,2013/4/28,2013,4,118,0
105,7,4,209,2013/4/28,2013,4,118,0
105,7,5,781,2013/4/28,2013,4,118,0
106,1,1,35,2013/4/29,2013,4,119,0
106,1,2,38,2013/4/29,2013,4,119,0
106,1,3,0,2013/4/29,2013,4,119,0
106,1,4,0,2013/4/29,2013,4,119,0
106,1,5,0,2013/4/29,2013,4,119,0
-13,2,1,0,2013/4/30,2013,4,120,0
-13,2,2,0,2013/4/30,2013,4,120,0
-13,2,3,0,2013/4/30,2013,4,120,0
-13,2,4,0,2013/4/30,2013,4,120,0
-13,2,5,0,2013/4/30,2013,4,120,0
-14,3,1,0,2013/5/1,2013,5,121,1
-14,3,2,0,2013/5/1,2013,5,121,1
-14,3,3,0,2013/5/1,2013,5,121,1
-14,3,4,0,2013/5/1,2013,5,121,1
-14,3,5,0,2013/5/1,2013,5,121,1
107,4,1,607,2013/5/2,2013,5,122,2
107,4,2,337,2013/5/2,2013,5,122,2
107,4,3,431,2013/5/2,2013,5,122,2
107,4,4,354,2013/5/2,2013,5,122,2
107,4,5,755,2013/5/2,2013,5,122,2
108,5,1,488,2013/5/3,2013,5,123,0
108,5,2,393,2013/5/3,2013,5,123,0
108,5,3,192,2013/5/3,2013,5,123,0
108,5,4,362,2013/5/3,2013,5,123,0
108,5,5,288,2013/5/3,2013,5,123,0
109,6,1,0,2013/5/4,2013,5,124,0
109,6,2,48,2013/5/4,2013,5,124,0
109,6,3,0,2013/5/4,2013,5,124,0
109,6,4,30,2013/5/4,2013,5,124,0
109,6,5,26,2013/5/4,2013,5,124,0
-15,7,1,0,2013/5/5,2013,5,125,0
-15,7,2,0,2013/5/5,2013,5,125,0
-15,7,3,0,2013/5/5,2013,5,125,0
-15,7,4,0,2013/5/5,2013,5,125,0
-15,7,5,0,2013/5/5,2013,5,125,0
110,1,1,488,2013/5/6,2013,5,126,1
110,1,2,431,2013/5/6,2013,5,126,1
110,1,3,428,2013/5/6,2013,5,126,1
110,1,4,483,2013/5/6,2013,5,126,1
110,1,5,597,2013/5/6,2013,5,126,1
111,2,1,544,2013/5/7,2013,5,127,0
111,2,2,380,2013/5/7,2013,5,127,0
111,2,3,481,2013/5/7,2013,5,127,0
111,2,4,513,2013/5/7,2013,5,127,0
111,2,5,669,2013/5/7,2013,5,127,0
112,3,1,468,2013/5/8,2013,5,128,0
112,3,2,355,2013/5/8,2013,5,128,0
112,3,3,374,2013/5/8,2013,5,128,0
112,3,4,254,2013/5/8,2013,5,128,0
112,3,5,769,2013/5/8,2013,5,128,0
113,4,1,303,2013/5/9,2013,5,129,0
113,4,2,163,2013/5/9,2013,5,129,0
113,4,3,235,2013/5/9,2013,5,129,0
113,4,4,177,2013/5/9,2013,5,129,0
113,4,5,264,2013/5/9,2013,5,129,0
114,5,1,261,2013/5/10,2013,5,130,0
114,5,2,482,2013/5/10,2013,5,130,0
114,5,3,321,2013/5/10,2013,5,130,0
114,5,4,314,2013/5/10,2013,5,130,0
114,5,5,556,2013/5/10,2013,5,130,0
115,6,1,22,2013/5/11,2013,5,131,0
115,6,2,48,2013/5/11,2013,5,131,0
115,6,3,0,2013/5/11,2013,5,131,0
115,6,4,0,2013/5/11,2013,5,131,0
115,6,5,51,2013/5/11,2013,5,131,0
116,7,1,0,2013/5/12,2013,5,132,0
116,7,2,0,2013/5/12,2013,5,132,0
116,7,3,23,2013/5/12,2013,5,132,0
116,7,4,0,2013/5/12,2013,5,132,0
116,7,5,0,2013/5/12,2013,5,132,0
117,1,1,348,2013/5/13,2013,5,133,0
117,1,2,659,2013/5/13,2013,5,133,0
117,1,3,449,2013/5/13,2013,5,133,0
117,1,4,435,2013/5/13,2013,5,133,0
117,1,5,618,2013/5/13,2013,5,133,0
118,2,1,414,2013/5/14,2013,5,134,0
118,2,2,459,2013/5/14,2013,5,134,0
118,2,3,508,2013/5/14,2013,5,134,0
118,2,4,362,2013/5/14,2013,5,134,0
118,2,5,541,2013/5/14,2013,5,134,0
119,3,1,346,2013/5/15,2013,5,135,0
119,3,2,547,2013/5/15,2013,5,135,0
119,3,3,449,2013/5/15,2013,5,135,0
119,3,4,197,2013/5/15,2013,5,135,0
119,3,5,529,2013/5/15,2013,5,135,0
120,4,1,176,2013/5/16,2013,5,136,0
120,4,2,244,2013/5/16,2013,5,136,0
120,4,3,176,2013/5/16,2013,5,136,0
120,4,4,133,2013/5/16,2013,5,136,0
120,4,5,359,2013/5/16,2013,5,136,0
121,5,1,505,2013/5/17,2013,5,137,0
121,5,2,380,2013/5/17,2013,5,137,0
121,5,3,299,2013/5/17,2013,5,137,0
121,5,4,290,2013/5/17,2013,5,137,0
121,5,5,556,2013/5/17,2013,5,137,0
122,6,1,22,2013/5/18,2013,5,138,0
122,6,2,16,2013/5/18,2013,5,138,0
122,6,3,0,2013/5/18,2013,5,138,0
122,6,4,0,2013/5/18,2013,5,138,0
122,6,5,0,2013/5/18,2013,5,138,0
-16,7,1,0,2013/5/19,2013,5,139,0
-16,7,2,0,2013/5/19,2013,5,139,0
-16,7,3,0,2013/5/19,2013,5,139,0
-16,7,4,0,2013/5/19,2013,5,139,0
-16,7,5,0,2013/5/19,2013,5,139,0
123,1,1,366,2013/5/20,2013,5,140,1
123,1,2,444,2013/5/20,2013,5,140,1
123,1,3,257,2013/5/20,2013,5,140,1
123,1,4,338,2013/5/20,2013,5,140,1
123,1,5,535,2013/5/20,2013,5,140,1
124,2,1,370,2013/5/21,2013,5,141,0
124,2,2,570,2013/5/21,2013,5,141,0
124,2,3,401,2013/5/21,2013,5,141,0
124,2,4,332,2013/5/21,2013,5,141,0
124,2,5,669,2013/5/21,2013,5,141,0
125,3,1,488,2013/5/22,2013,5,142,0
125,3,2,2070,2013/5/22,2013,5,142,0
125,3,3,898,2013/5/22,2013,5,142,0
125,3,4,395,2013/5/22,2013,5,142,0
125,3,5,1730,2013/5/22,2013,5,142,0
126,4,1,176,2013/5/23,2013,5,143,0
126,4,2,953,2013/5/23,2013,5,143,0
126,4,3,372,2013/5/23,2013,5,143,0
126,4,4,266,2013/5/23,2013,5,143,0
126,4,5,566,2013/5/23,2013,5,143,0
127,5,1,174,2013/5/24,2013,5,144,0
127,5,2,710,2013/5/24,2013,5,144,0
127,5,3,192,2013/5/24,2013,5,144,0
127,5,4,217,2013/5/24,2013,5,144,0
127,5,5,638,2013/5/24,2013,5,144,0
128,6,1,0,2013/5/25,2013,5,145,0
128,6,2,32,2013/5/25,2013,5,145,0
128,6,3,27,2013/5/25,2013,5,145,0
128,6,4,30,2013/5/25,2013,5,145,0
128,6,5,51,2013/5/25,2013,5,145,0
-17,7,1,0,2013/5/26,2013,5,146,0
-17,7,2,0,2013/5/26,2013,5,146,0
-17,7,3,0,2013/5/26,2013,5,146,0
-17,7,4,0,2013/5/26,2013,5,146,0
-17,7,5,0,2013/5/26,2013,5,146,0
129,1,1,401,2013/5/27,2013,5,147,1
129,1,2,393,2013/5/27,2013,5,147,1
129,1,3,278,2013/5/27,2013,5,147,1
129,1,4,290,2013/5/27,2013,5,147,1
129,1,5,432,2013/5/27,2013,5,147,1
130,2,1,436,2013/5/28,2013,5,148,0
130,2,2,412,2013/5/28,2013,5,148,0
130,2,3,347,2013/5/28,2013,5,148,0
130,2,4,242,2013/5/28,2013,5,148,0
130,2,5,618,2013/5/28,2013,5,148,0
131,3,1,183,2013/5/29,2013,5,149,0
131,3,2,414,2013/5/29,2013,5,149,0
131,3,3,399,2013/5/29,2013,5,149,0
131,3,4,254,2013/5/29,2013,5,149,0
131,3,5,408,2013/5/29,2013,5,149,0
132,4,1,240,2013/5/30,2013,5,150,0
132,4,2,290,2013/5/30,2013,5,150,0
132,4,3,255,2013/5/30,2013,5,150,0
132,4,4,221,2013/5/30,2013,5,150,0
132,4,5,491,2013/5/30,2013,5,150,0
133,5,1,314,2013/5/31,2013,5,151,0
133,5,2,203,2013/5/31,2013,5,151,0
133,5,3,214,2013/5/31,2013,5,151,0
133,5,4,121,2013/5/31,2013,5,151,0
133,5,5,309,2013/5/31,2013,5,151,0
134,6,1,0,2013/6/1,2013,6,152,0
134,6,2,32,2013/6/1,2013,6,152,0
134,6,3,0,2013/6/1,2013,6,152,0
134,6,4,30,2013/6/1,2013,6,152,0
134,6,5,51,2013/6/1,2013,6,152,0
135,7,1,0,2013/6/2,2013,6,153,0
135,7,2,14,2013/6/2,2013,6,153,0
135,7,3,0,2013/6/2,2013,6,153,0
135,7,4,0,2013/6/2,2013,6,153,0
135,7,5,0,2013/6/2,2013,6,153,0
136,1,1,418,2013/6/3,2013,6,154,0
136,1,2,355,2013/6/3,2013,6,154,0
136,1,3,620,2013/6/3,2013,6,154,0
136,1,4,507,2013/6/3,2013,6,154,0
136,1,5,474,2013/6/3,2013,6,154,0
137,2,1,544,2013/6/4,2013,6,155,0
137,2,2,348,2013/6/4,2013,6,155,0
137,2,3,267,2013/6/4,2013,6,155,0
137,2,4,211,2013/6/4,2013,6,155,0
137,2,5,515,2013/6/4,2013,6,155,0
138,3,1,468,2013/6/5,2013,6,156,0
138,3,2,340,2013/6/5,2013,6,156,0
138,3,3,349,2013/6/5,2013,6,156,0
138,3,4,113,2013/6/5,2013,6,156,0
138,3,5,336,2013/6/5,2013,6,156,0
139,4,1,303,2013/6/6,2013,6,157,0
139,4,2,430,2013/6/6,2013,6,157,0
139,4,3,235,2013/6/6,2013,6,157,0
139,4,4,288,2013/6/6,2013,6,157,0
139,4,5,434,2013/6/6,2013,6,157,0
140,5,1,192,2013/6/7,2013,6,158,0
140,5,2,279,2013/6/7,2013,6,158,0
140,5,3,385,2013/6/7,2013,6,158,0
140,5,4,169,2013/6/7,2013,6,158,0
140,5,5,329,2013/6/7,2013,6,158,0
141,6,1,218,2013/6/8,2013,6,159,0
141,6,2,317,2013/6/8,2013,6,159,0
141,6,3,241,2013/6/8,2013,6,159,0
141,6,4,181,2013/6/8,2013,6,159,0
141,6,5,309,2013/6/8,2013,6,159,0
142,7,1,170,2013/6/9,2013,6,160,0
142,7,2,357,2013/6/9,2013,6,160,0
142,7,3,301,2013/6/9,2013,6,160,0
142,7,4,79,2013/6/9,2013,6,160,0
142,7,5,402,2013/6/9,2013,6,160,0
143,1,1,17,2013/6/10,2013,6,161,0
143,1,2,51,2013/6/10,2013,6,161,0
143,1,3,0,2013/6/10,2013,6,161,0
143,1,4,0,2013/6/10,2013,6,161,0
143,1,5,21,2013/6/10,2013,6,161,0
-18,2,1,0,2013/6/11,2013,6,162,0
-18,2,2,0,2013/6/11,2013,6,162,0
-18,2,3,0,2013/6/11,2013,6,162,0
-18,2,4,0,2013/6/11,2013,6,162,0
-18,2,5,0,2013/6/11,2013,6,162,0
-19,3,1,0,2013/6/12,2013,6,163,1
-19,3,2,0,2013/6/12,2013,6,163,1
-19,3,3,0,2013/6/12,2013,6,163,1
-19,3,4,0,2013/6/12,2013,6,163,1
-19,3,5,0,2013/6/12,2013,6,163,1
144,4,1,527,2013/6/13,2013,6,164,2
144,4,2,430,2013/6/13,2013,6,164,2
144,4,3,353,2013/6/13,2013,6,164,2
144,4,4,332,2013/6/13,2013,6,164,2
144,4,5,623,2013/6/13,2013,6,164,2
145,5,1,261,2013/6/14,2013,6,165,0
145,5,2,329,2013/6/14,2013,6,165,0
145,5,3,385,2013/6/14,2013,6,165,0
145,5,4,314,2013/6/14,2013,6,165,0
145,5,5,432,2013/6/14,2013,6,165,0
146,6,1,65,2013/6/15,2013,6,166,0
146,6,2,32,2013/6/15,2013,6,166,0
146,6,3,27,2013/6/15,2013,6,166,0
146,6,4,0,2013/6/15,2013,6,166,0
146,6,5,26,2013/6/15,2013,6,166,0
147,7,1,0,2013/6/16,2013,6,167,0
147,7,2,0,2013/6/16,2013,6,167,0
147,7,3,0,2013/6/16,2013,6,167,0
147,7,4,26,2013/6/16,2013,6,167,0
147,7,5,0,2013/6/16,2013,6,167,0
148,1,1,401,2013/6/17,2013,6,168,0
148,1,2,393,2013/6/17,2013,6,168,0
148,1,3,192,2013/6/17,2013,6,168,0
148,1,4,338,2013/6/17,2013,6,168,0
148,1,5,288,2013/6/17,2013,6,168,0
149,2,1,305,2013/6/18,2013,6,169,0
149,2,2,475,2013/6/18,2013,6,169,0
149,2,3,241,2013/6/18,2013,6,169,0
149,2,4,513,2013/6/18,2013,6,169,0
149,2,5,644,2013/6/18,2013,6,169,0
150,3,1,244,2013/6/19,2013,6,170,0
150,3,2,399,2013/6/19,2013,6,170,0
150,3,3,150,2013/6/19,2013,6,170,0
150,3,4,169,2013/6/19,2013,6,170,0
150,3,5,577,2013/6/19,2013,6,170,0
151,4,1,240,2013/6/20,2013,6,171,0
151,4,2,244,2013/6/20,2013,6,171,0
151,4,3,196,2013/6/20,2013,6,171,0
151,4,4,66,2013/6/20,2013,6,171,0
151,4,5,321,2013/6/20,2013,6,171,0
152,5,1,244,2013/6/21,2013,6,172,0
152,5,2,342,2013/6/21,2013,6,172,0
152,5,3,278,2013/6/21,2013,6,172,0
152,5,4,193,2013/6/21,2013,6,172,0
152,5,5,268,2013/6/21,2013,6,172,0
153,6,1,0,2013/6/22,2013,6,173,0
153,6,2,32,2013/6/22,2013,6,173,0
153,6,3,27,2013/6/22,2013,6,173,0
153,6,4,0,2013/6/22,2013,6,173,0
153,6,5,26,2013/6/22,2013,6,173,0
154,7,1,0,2013/6/23,2013,6,174,0
154,7,2,14,2013/6/23,2013,6,174,0
154,7,3,0,2013/6/23,2013,6,174,0
154,7,4,0,2013/6/23,2013,6,174,0
154,7,5,22,2013/6/23,2013,6,174,0
155,1,1,418,2013/6/24,2013,6,175,0
155,1,2,241,2013/6/24,2013,6,175,0
155,1,3,342,2013/6/24,2013,6,175,0
155,1,4,386,2013/6/24,2013,6,175,0
155,1,5,391,2013/6/24,2013,6,175,0
156,2,1,653,2013/6/25,2013,6,176,0
156,2,2,412,2013/6/25,2013,6,176,0
156,2,3,347,2013/6/25,2013,6,176,0
156,2,4,332,2013/6/25,2013,6,176,0
156,2,5,592,2013/6/25,2013,6,176,0
157,3,1,122,2013/6/26,2013,6,177,0
157,3,2,399,2013/6/26,2013,6,177,0
157,3,3,424,2013/6/26,2013,6,177,0
157,3,4,254,2013/6/26,2013,6,177,0
157,3,5,288,2013/6/26,2013,6,177,0
158,4,1,208,2013/6/27,2013,6,178,0
158,4,2,256,2013/6/27,2013,6,178,0
158,4,3,176,2013/6/27,2013,6,178,0
158,4,4,177,2013/6/27,2013,6,178,0
158,4,5,208,2013/6/27,2013,6,178,0
159,5,1,348,2013/6/28,2013,6,179,0
159,5,2,329,2013/6/28,2013,6,179,0
159,5,3,278,2013/6/28,2013,6,179,0
159,5,4,169,2013/6/28,2013,6,179,0
159,5,5,535,2013/6/28,2013,6,179,0
160,6,1,0,2013/6/29,2013,6,180,0
160,6,2,79,2013/6/29,2013,6,180,0
160,6,3,27,2013/6/29,2013,6,180,0
160,6,4,0,2013/6/29,2013,6,180,0
160,6,5,77,2013/6/29,2013,6,180,0
-20,7,1,0,2013/6/30,2013,6,181,0
-20,7,2,0,2013/6/30,2013,6,181,0
-20,7,3,0,2013/6/30,2013,6,181,0
-20,7,4,0,2013/6/30,2013,6,181,0
-20,7,5,0,2013/6/30,2013,6,181,0
161,1,1,418,2013/7/1,2013,7,182,1
161,1,2,228,2013/7/1,2013,7,182,1
161,1,3,235,2013/7/1,2013,7,182,1
161,1,4,217,2013/7/1,2013,7,182,1
161,1,5,721,2013/7/1,2013,7,182,1
162,2,1,348,2013/7/2,2013,7,183,0
162,2,2,428,2013/7/2,2013,7,183,0
162,2,3,428,2013/7/2,2013,7,183,0
162,2,4,242,2013/7/2,2013,7,183,0
162,2,5,335,2013/7/2,2013,7,183,0
163,3,1,366,2013/7/3,2013,7,184,0
163,3,2,621,2013/7/3,2013,7,184,0
163,3,3,299,2013/7/3,2013,7,184,0
163,3,4,85,2013/7/3,2013,7,184,0
163,3,5,553,2013/7/3,2013,7,184,0
164,4,1,224,2013/7/4,2013,7,185,0
164,4,2,372,2013/7/4,2013,7,185,0
164,4,3,137,2013/7/4,2013,7,185,0
164,4,4,221,2013/7/4,2013,7,185,0
164,4,5,302,2013/7/4,2013,7,185,0
165,5,1,331,2013/7/5,2013,7,186,0
165,5,2,317,2013/7/5,2013,7,186,0
165,5,3,235,2013/7/5,2013,7,186,0
165,5,4,169,2013/7/5,2013,7,186,0
165,5,5,474,2013/7/5,2013,7,186,0
166,6,1,65,2013/7/6,2013,7,187,0
166,6,2,16,2013/7/6,2013,7,187,0
166,6,3,27,2013/7/6,2013,7,187,0
166,6,4,0,2013/7/6,2013,7,187,0
166,6,5,0,2013/7/6,2013,7,187,0
167,7,1,0,2013/7/7,2013,7,188,0
167,7,2,14,2013/7/7,2013,7,188,0
167,7,3,0,2013/7/7,2013,7,188,0
167,7,4,0,2013/7/7,2013,7,188,0
167,7,5,0,2013/7/7,2013,7,188,0
168,1,1,436,2013/7/8,2013,7,189,0
168,1,2,418,2013/7/8,2013,7,189,0
168,1,3,214,2013/7/8,2013,7,189,0
168,1,4,242,2013/7/8,2013,7,189,0
168,1,5,494,2013/7/8,2013,7,189,0
169,2,1,283,2013/7/9,2013,7,190,0
169,2,2,333,2013/7/9,2013,7,190,0
169,2,3,428,2013/7/9,2013,7,190,0
169,2,4,211,2013/7/9,2013,7,190,0
169,2,5,360,2013/7/9,2013,7,190,0
170,3,1,325,2013/7/10,2013,7,191,0
170,3,2,207,2013/7/10,2013,7,191,0
170,3,3,324,2013/7/10,2013,7,191,0
170,3,4,197,2013/7/10,2013,7,191,0
170,3,5,505,2013/7/10,2013,7,191,0
171,4,1,128,2013/7/11,2013,7,192,0
171,4,2,256,2013/7/11,2013,7,192,0
171,4,3,137,2013/7/11,2013,7,192,0
171,4,4,44,2013/7/11,2013,7,192,0
171,4,5,245,2013/7/11,2013,7,192,0
172,5,1,261,2013/7/12,2013,7,193,0
172,5,2,482,2013/7/12,2013,7,193,0
172,5,3,235,2013/7/12,2013,7,193,0
172,5,4,193,2013/7/12,2013,7,193,0
172,5,5,432,2013/7/12,2013,7,193,0
173,6,1,22,2013/7/13,2013,7,194,0
173,6,2,16,2013/7/13,2013,7,194,0
173,6,3,0,2013/7/13,2013,7,194,0
173,6,4,30,2013/7/13,2013,7,194,0
173,6,5,26,2013/7/13,2013,7,194,0
174,7,1,0,2013/7/14,2013,7,195,0
174,7,2,0,2013/7/14,2013,7,195,0
174,7,3,23,2013/7/14,2013,7,195,0
174,7,4,0,2013/7/14,2013,7,195,0
174,7,5,0,2013/7/14,2013,7,195,0
175,1,1,418,2013/7/15,2013,7,196,0
175,1,2,545,2013/7/15,2013,7,196,0
175,1,3,364,2013/7/15,2013,7,196,0
175,1,4,217,2013/7/15,2013,7,196,0
175,1,5,597,2013/7/15,2013,7,196,0
176,2,1,305,2013/7/16,2013,7,197,0
176,2,2,396,2013/7/16,2013,7,197,0
176,2,3,267,2013/7/16,2013,7,197,0
176,2,4,302,2013/7/16,2013,7,197,0
176,2,5,489,2013/7/16,2013,7,197,0
177,3,1,264,2013/7/17,2013,7,198,0
177,3,2,340,2013/7/17,2013,7,198,0
177,3,3,249,2013/7/17,2013,7,198,0
177,3,4,197,2013/7/17,2013,7,198,0
177,3,5,456,2013/7/17,2013,7,198,0
178,4,1,144,2013/7/18,2013,7,199,0
178,4,2,314,2013/7/18,2013,7,199,0
178,4,3,255,2013/7/18,2013,7,199,0
178,4,4,199,2013/7/18,2013,7,199,0
178,4,5,359,2013/7/18,2013,7,199,0
179,5,1,331,2013/7/19,2013,7,200,0
179,5,2,291,2013/7/19,2013,7,200,0
179,5,3,406,2013/7/19,2013,7,200,0
179,5,4,193,2013/7/19,2013,7,200,0
179,5,5,412,2013/7/19,2013,7,200,0
180,6,1,22,2013/7/20,2013,7,201,0
180,6,2,79,2013/7/20,2013,7,201,0
180,6,3,27,2013/7/20,2013,7,201,0
180,6,4,0,2013/7/20,2013,7,201,0
180,6,5,26,2013/7/20,2013,7,201,0
181,7,1,0,2013/7/21,2013,7,202,0
181,7,2,14,2013/7/21,2013,7,202,0
181,7,3,0,2013/7/21,2013,7,202,0
181,7,4,0,2013/7/21,2013,7,202,0
181,7,5,0,2013/7/21,2013,7,202,0
182,1,1,261,2013/7/22,2013,7,203,0
182,1,2,558,2013/7/22,2013,7,203,0
182,1,3,428,2013/7/22,2013,7,203,0
182,1,4,266,2013/7/22,2013,7,203,0
182,1,5,515,2013/7/22,2013,7,203,0
183,2,1,544,2013/7/23,2013,7,204,0
183,2,2,380,2013/7/23,2013,7,204,0
183,2,3,267,2013/7/23,2013,7,204,0
183,2,4,121,2013/7/23,2013,7,204,0
183,2,5,721,2013/7/23,2013,7,204,0
184,3,1,163,2013/7/24,2013,7,205,0
184,3,2,325,2013/7/24,2013,7,205,0
184,3,3,249,2013/7/24,2013,7,205,0
184,3,4,225,2013/7/24,2013,7,205,0
184,3,5,384,2013/7/24,2013,7,205,0
185,4,1,96,2013/7/25,2013,7,206,0
185,4,2,337,2013/7/25,2013,7,206,0
185,4,3,255,2013/7/25,2013,7,206,0
185,4,4,22,2013/7/25,2013,7,206,0
185,4,5,321,2013/7/25,2013,7,206,0
186,5,1,192,2013/7/26,2013,7,207,0
186,5,2,203,2013/7/26,2013,7,207,0
186,5,3,321,2013/7/26,2013,7,207,0
186,5,4,121,2013/7/26,2013,7,207,0
186,5,5,453,2013/7/26,2013,7,207,0
187,6,1,0,2013/7/27,2013,7,208,0
187,6,2,16,2013/7/27,2013,7,208,0
187,6,3,0,2013/7/27,2013,7,208,0
187,6,4,0,2013/7/27,2013,7,208,0
187,6,5,26,2013/7/27,2013,7,208,0
-21,7,1,0,2013/7/28,2013,7,209,0
-21,7,2,0,2013/7/28,2013,7,209,0
-21,7,3,0,2013/7/28,2013,7,209,0
-21,7,4,0,2013/7/28,2013,7,209,0
-21,7,5,0,2013/7/28,2013,7,209,0
188,1,1,331,2013/7/29,2013,7,210,1
188,1,2,469,2013/7/29,2013,7,210,1
188,1,3,342,2013/7/29,2013,7,210,1
188,1,4,242,2013/7/29,2013,7,210,1
188,1,5,577,2013/7/29,2013,7,210,1
189,2,1,370,2013/7/30,2013,7,211,0
189,2,2,507,2013/7/30,2013,7,211,0
189,2,3,187,2013/7/30,2013,7,211,0
189,2,4,121,2013/7/30,2013,7,211,0
189,2,5,566,2013/7/30,2013,7,211,0
190,3,1,244,2013/7/31,2013,7,212,0
190,3,2,325,2013/7/31,2013,7,212,0
190,3,3,274,2013/7/31,2013,7,212,0
190,3,4,254,2013/7/31,2013,7,212,0
190,3,5,408,2013/7/31,2013,7,212,0
191,4,1,240,2013/8/1,2013,8,213,0
191,4,2,348,2013/8/1,2013,8,213,0
191,4,3,196,2013/8/1,2013,8,213,0
191,4,4,221,2013/8/1,2013,8,213,0
191,4,5,472,2013/8/1,2013,8,213,0
192,5,1,418,2013/8/2,2013,8,214,0
192,5,2,469,2013/8/2,2013,8,214,0
192,5,3,321,2013/8/2,2013,8,214,0
192,5,4,169,2013/8/2,2013,8,214,0
192,5,5,515,2013/8/2,2013,8,214,0
193,6,1,65,2013/8/3,2013,8,215,0
193,6,2,16,2013/8/3,2013,8,215,0
193,6,3,0,2013/8/3,2013,8,215,0
193,6,4,0,2013/8/3,2013,8,215,0
193,6,5,0,2013/8/3,2013,8,215,0
-22,7,1,0,2013/8/4,2013,8,216,0
-22,7,2,0,2013/8/4,2013,8,216,0
-22,7,3,0,2013/8/4,2013,8,216,0
-22,7,4,0,2013/8/4,2013,8,216,0
-22,7,5,0,2013/8/4,2013,8,216,0
194,1,1,296,2013/8/5,2013,8,217,1
194,1,2,494,2013/8/5,2013,8,217,1
194,1,3,299,2013/8/5,2013,8,217,1
194,1,4,290,2013/8/5,2013,8,217,1
194,1,5,721,2013/8/5,2013,8,217,1
195,2,1,436,2013/8/6,2013,8,218,0
195,2,2,444,2013/8/6,2013,8,218,0
195,2,3,294,2013/8/6,2013,8,218,0
195,2,4,242,2013/8/6,2013,8,218,0
195,2,5,489,2013/8/6,2013,8,218,0
196,3,1,264,2013/8/7,2013,8,219,0
196,3,2,296,2013/8/7,2013,8,219,0
196,3,3,424,2013/8/7,2013,8,219,0
196,3,4,169,2013/8/7,2013,8,219,0
196,3,5,529,2013/8/7,2013,8,219,0
197,4,1,176,2013/8/8,2013,8,220,0
197,4,2,279,2013/8/8,2013,8,220,0
197,4,3,216,2013/8/8,2013,8,220,0
197,4,4,133,2013/8/8,2013,8,220,0
197,4,5,566,2013/8/8,2013,8,220,0
198,5,1,139,2013/8/9,2013,8,221,0
198,5,2,266,2013/8/9,2013,8,221,0
198,5,3,171,2013/8/9,2013,8,221,0
198,5,4,121,2013/8/9,2013,8,221,0
198,5,5,288,2013/8/9,2013,8,221,0
199,6,1,0,2013/8/10,2013,8,222,0
199,6,2,0,2013/8/10,2013,8,222,0
199,6,3,27,2013/8/10,2013,8,222,0
199,6,4,0,2013/8/10,2013,8,222,0
199,6,5,0,2013/8/10,2013,8,222,0
-23,7,1,0,2013/8/11,2013,8,223,0
-23,7,2,0,2013/8/11,2013,8,223,0
-23,7,3,0,2013/8/11,2013,8,223,0
-23,7,4,0,2013/8/11,2013,8,223,0
-23,7,5,0,2013/8/11,2013,8,223,0
200,1,1,418,2013/8/12,2013,8,224,1
200,1,2,444,2013/8/12,2013,8,224,1
200,1,3,257,2013/8/12,2013,8,224,1
200,1,4,314,2013/8/12,2013,8,224,1
200,1,5,371,2013/8/12,2013,8,224,1
201,2,1,218,2013/8/13,2013,8,225,0
201,2,2,444,2013/8/13,2013,8,225,0
201,2,3,187,2013/8/13,2013,8,225,0
201,2,4,242,2013/8/13,2013,8,225,0
201,2,5,669,2013/8/13,2013,8,225,0
202,3,1,264,2013/8/14,2013,8,226,0
202,3,2,473,2013/8/14,2013,8,226,0
202,3,3,424,2013/8/14,2013,8,226,0
202,3,4,310,2013/8/14,2013,8,226,0
202,3,5,480,2013/8/14,2013,8,226,0
203,4,1,160,2013/8/15,2013,8,227,0
203,4,2,256,2013/8/15,2013,8,227,0
203,4,3,274,2013/8/15,2013,8,227,0
203,4,4,66,2013/8/15,2013,8,227,0
203,4,5,302,2013/8/15,2013,8,227,0
204,5,1,105,2013/8/16,2013,8,228,0
204,5,2,304,2013/8/16,2013,8,228,0
204,5,3,257,2013/8/16,2013,8,228,0
204,5,4,72,2013/8/16,2013,8,228,0
204,5,5,412,2013/8/16,2013,8,228,0
205,6,1,44,2013/8/17,2013,8,229,0
205,6,2,79,2013/8/17,2013,8,229,0
205,6,3,107,2013/8/17,2013,8,229,0
205,6,4,30,2013/8/17,2013,8,229,0
205,6,5,103,2013/8/17,2013,8,229,0
-24,7,1,0,2013/8/18,2013,8,230,0
-24,7,2,0,2013/8/18,2013,8,230,0
-24,7,3,0,2013/8/18,2013,8,230,0
-24,7,4,0,2013/8/18,2013,8,230,0
-24,7,5,0,2013/8/18,2013,8,230,0
206,1,1,505,2013/8/19,2013,8,231,1
206,1,2,760,2013/8/19,2013,8,231,1
206,1,3,428,2013/8/19,2013,8,231,1
206,1,4,290,2013/8/19,2013,8,231,1
206,1,5,782,2013/8/19,2013,8,231,1
207,2,1,414,2013/8/20,2013,8,232,0
207,2,2,475,2013/8/20,2013,8,232,0
207,2,3,374,2013/8/20,2013,8,232,0
207,2,4,272,2013/8/20,2013,8,232,0
207,2,5,746,2013/8/20,2013,8,232,0
208,3,1,41,2013/8/21,2013,8,233,0
